#Operon 	Genes in Operon
2585 	[('HCP21_4830', 39, 839, '-', '2099458061'), ('HCP21_2675', 3, 1265, '-', '2099458062'), ('HCP21_2675', 1262, 1336, '-', '2099458063')]
2586 	[('HCP21_2278', 129, 608, '-', '2099458067'), ('HCP21_8756', 175, 527, '-', '2099458068')]
2587 	[('HCP21_4689', 47, 325, '+', '2099458069'), ('HCP21_5060', 18, 531, '+', '2099458070'), ('HCP21_9419', 3, 329, '+', '2099458071')]
2588 	[('HCP21_5797', 50, 769, '-', '2099458074'), ('HCP21_962_', 3, 356, '-', '2099458075'), ('HCP21_10933', 1, 168, '-', '2099458076')]
2589 	[('HCP21_7238', 1417, 1482, '-', '2099458078'), ('HCP21_7024', 37, 303, '-', '2099458079')]
2590 	[('HCP21_5793', 2, 544, '+', '2099458080'), ('HCP21_1594', 117, 350, '+', '2099458081')]
2591 	[('HCP21_1_1_newblercontig08330', 3, 202, '-', '2099458082'), ('HCP21_1_1_newblercontig11145', 3, 188, '-', '2099458083'), ('HCP21_1_1_newblercontig16707', 6, 140, '-', '2099458084'), ('HCP21_2_394', 3, 91, '-', '2099458085')]
2592 	[('HCP21_2_10894', 3, 173, '+', '2099458088'), ('HCP21_2_27452', 3, 101, '+', '2099458089')]
2593 	[('HCP21_2_32952', 3, 89, '+', '2099458091'), ('HCP21_2_36452', 5, 169, '+', '2099458092')]
2594 	[('HCP21_2_38952', 43, 237, '+', '2099458094'), ('HCP21_2_43554', 3, 116, '+', '2099458095')]
2595 	[('HCP21_2_48054', 6, 143, '-', '2099458096'), ('HCP21_2_55554', 3, 233, '-', '2099458097')]
2596 	[('HCP21_2_58440', 5, 103, '+', '2099458098'), ('HCP21_2_59940', 7, 108, '+', '2099458099')]
2597 	[('HCP21_2_62940', 3, 125, '-', '2099458102'), ('HCP21_2_65940', 2, 156, '-', '2099458103'), ('HCP21_2_70583', 2, 105, '-', '2099458104'), ('HCP21_2_72083', 3, 109, '-', '2099458105'), ('HCP21_2_73583', 4, 117, '-', '2099458106')]
2598 	[('HCP21_2_82737', 3, 104, '-', '2099458108'), ('HCP21_2_83737', 3, 107, '-', '2099458109')]
2599 	[('HCP21_2_124756', 2, 117, '-', '2099458115'), ('HCP21_2_126756', 3, 130, '-', '2099458116')]
2600 	[('HCP21_2_132756', 1, 228, '+', '2099458117'), ('HCP21_2_134435', 3, 101, '+', '2099458118')]
2601 	[('HCP21_2_138435', 2, 120, '-', '2099458119'), ('HCP21_2_140435', 3, 131, '-', '2099458120'), ('HCP21_2_155788', 4, 117, '-', '2099458121'), ('HCP21_2_160788', 2, 174, '-', '2099458122')]
2602 	[('HCP21_6048', 1, 369, '-', '2099458124'), ('HCP21_1498', 11, 418, '-', '2099458125'), ('HCP21_4498', 151, 306, '-', '2099458126'), ('HCP21_5280', 3, 380, '-', '2099458127'), ('HCP21_4551', 2, 190, '-', '2099458128')]
2603 	[('HCP21_4551', 249, 620, '-', '2099458129'), ('HCP21_5880', 25, 741, '-', '2099458130')]
2604 	[('HCP21_3298', 182, 478, '+', '2099458131'), ('HCP21_8853', 13, 675, '+', '2099458132'), ('HCP21_7162', 3, 413, '+', '2099458133'), ('HCP21_6665', 3, 311, '+', '2099458134'), ('HCP21_1485', 2, 301, '+', '2099458135')]
2605 	[('HCP21_10941', 872, 973, '-', '2099458136'), ('HCP21_2554', 186, 383, '-', '2099458137'), ('HCP21_9215', 2, 838, '-', '2099458138')]
2606 	[('HCP21_355_', 3, 1523, '-', '2099458142'), ('HCP21_8624', 1, 780, '-', '2099458143'), ('HCP21_6814', 1, 312, '-', '2099458144'), ('HCP21_6634', 3, 302, '-', '2099458145')]
2607 	[('HCP21_2_68210', 9, 208, '+', '2099458146'), ('HCP21_8634', 1, 366, '+', '2099458147'), ('HCP21_6863', 2, 358, '+', '2099458148')]
2608 	[('HCP21_2275', 208, 312, '-', '2099458151'), ('HCP21_4519', 1, 327, '-', '2099458152')]
2609 	[('HCP21_4519', 467, 862, '+', '2099458153'), ('HCP21_1833', 1, 225, '+', '2099458154'), ('HCP21_5688', 5, 598, '+', '2099458155')]
2610 	[('HCP21_3329', 2, 316, '+', '2099458157'), ('HCP21_668_', 1, 207, '+', '2099458158')]
2611 	[('HCP21_128_', 48, 2627, '-', '2099458159'), ('HCP21_128_', 2634, 2822, '-', '2099458160'), ('HCP21_128_', 2835, 2915, '-', '2099458161')]
2612 	[('HCP21_9544', 3, 344, '-', '2099458163'), ('HCP21_8067', 2, 376, '-', '2099458164')]
2613 	[('HCP21_5610', 3, 593, '-', '2099458166'), ('HCP21_553_', 2, 322, '-', '2099458167'), ('HCP21_9037', 2, 348, '-', '2099458168'), ('HCP21_6483', 2, 334, '-', '2099458169'), ('HCP21_6270', 87, 764, '-', '2099458170'), ('HCP21_1_1_newblercontig12540', 12, 161, '-', '2099458171'), ('HCP21_1_1_newblercontig14128', 2, 153, '-', '2099458172'), ('HCP21_2_7665', 3, 121, '-', '2099458173')]
2614 	[('HCP21_2_9665', 5, 157, '+', '2099458174'), ('HCP21_2_11165', 1, 177, '+', '2099458175')]
2615 	[('HCP21_2_13165', 12, 215, '+', '2099458177'), ('HCP21_2_16998', 1, 105, '+', '2099458178')]
2616 	[('HCP21_2_28223', 6, 104, '-', '2099458181'), ('HCP21_2_28723', 3, 88, '-', '2099458182'), ('HCP21_2_36223', 2, 165, '-', '2099458183')]
2617 	[('HCP21_2_65211', 3, 146, '-', '2099458187'), ('HCP21_2_66211', 2, 77, '-', '2099458188')]
2618 	[('HCP21_2_72854', 2, 114, '-', '2099458190'), ('HCP21_2_75354', 6, 128, '-', '2099458191')]
2619 	[('HCP21_2_77354', 2, 145, '+', '2099458192'), ('HCP21_2_84008', 2, 106, '+', '2099458193'), ('HCP21_2_85008', 1, 111, '+', '2099458194')]
2620 	[('HCP21_2_85508', 25, 114, '-', '2099458195'), ('HCP21_2_89508', 56, 142, '-', '2099458196'), ('HCP21_2_91508', 3, 176, '-', '2099458197')]
2621 	[('HCP21_2_106279', 11, 100, '+', '2099458200'), ('HCP21_2_108279', 34, 108, '+', '2099458201')]
2622 	[('HCP21_2_109779', 14, 115, '-', '2099458202'), ('HCP21_2_110279', 2, 117, '-', '2099458203')]
2623 	[('HCP21_2_118779', 11, 178, '+', '2099458204'), ('HCP21_2_131027', 3, 182, '+', '2099458205')]
2624 	[('HCP21_2_149206', 3, 230, '-', '2099458210'), ('HCP21_2_159059', 3, 146, '-', '2099458211')]
2625 	[('HCP21_1843', 1, 351, '+', '2099458212'), ('HCP21_5874', 1, 246, '+', '2099458213')]
2626 	[('HCP21_6758', 324, 524, '+', '2099458214'), ('HCP21_10085', 1, 879, '+', '2099458215')]
2627 	[('HCP21_3119', 6, 479, '-', '2099458218'), ('HCP21_1693', 40, 420, '-', '2099458219')]
2628 	[('HCP21_2091', 1, 441, '-', '2099458221'), ('HCP21_6086', 1, 153, '-', '2099458222')]
2629 	[('HCP21_4281', 1, 240, '+', '2099458227'), ('HCP21_4281', 194, 778, '+', '2099458228')]
2630 	[('HCP21_2227', 79, 327, '+', '2099458230'), ('HCP21_1721', 1, 375, '+', '2099458231')]
2631 	[('HCP21_1525', 3, 305, '-', '2099458233'), ('HCP21_5269', 19, 348, '-', '2099458234'), ('HCP21_2369', 2, 298, '-', '2099458235'), ('HCP21_2_66212', 3, 83, '-', '2099458236')]
2632 	[('HCP21_2_91009', 76, 162, '+', '2099458237'), ('HCP21_1112', 2, 313, '+', '2099458238')]
2633 	[('HCP21_10062', 3, 860, '-', '2099458242'), ('HCP21_1172', 1, 378, '-', '2099458243'), ('HCP21_2856', 1, 159, '-', '2099458244')]
2634 	[('HCP21_2856', 519, 719, '+', '2099458245'), ('HCP21_1971', 3, 434, '+', '2099458246')]
2635 	[('HCP21_8848', 1, 498, '+', '2099458248'), ('HCP21_2014', 1, 384, '+', '2099458249'), ('HCP21_1538', 112, 288, '+', '2099458250')]
2636 	[('HCP21_1538', 271, 360, '-', '2099458251'), ('HCP21_1928', 3, 302, '-', '2099458252'), ('HCP21_2305', 2, 358, '-', '2099458253'), ('HCP21_4001', 82, 840, '-', '2099458254'), ('HCP21_3376', 23, 607, '-', '2099458255')]
2637 	[('HCP21_10195', 1, 99, '+', '2099458258'), ('HCP21_10195', 89, 388, '+', '2099458259')]
2638 	[('HCP21_1_1_newblercontig14646', 3, 178, '-', '2099458263'), ('HCP21_2_50327', 1, 162, '-', '2099458264'), ('HCP21_6502', 1, 627, '-', '2099458265')]
2639 	[('HCP21_10663', 513, 1649, '+', '2099458270'), ('HCP21_9760', 3, 296, '+', '2099458271')]
2640 	[('HCP21_1806', 3, 284, '-', '2099458272'), ('HCP21_1806', 281, 346, '-', '2099458273'), ('HCP21_6021', 2, 574, '-', '2099458274')]
2641 	[('HCP21_4161', 1, 618, '+', '2099458275'), ('HCP21_9953', 3, 335, '+', '2099458276')]
2642 	[('HCP21_10326', 1, 1383, '+', '2099458278'), ('HCP21_7289', 2, 805, '+', '2099458279'), ('HCP21_6396', 54, 521, '+', '2099458280')]
2643 	[('HCP21_1168', 3, 470, '+', '2099458282'), ('HCP21_8651', 24, 434, '+', '2099458283'), ('HCP21_8811', 2, 358, '+', '2099458284'), ('HCP21_7199', 3, 293, '+', '2099458285')]
2644 	[('HCP21_1_1_newblercontig11990', 2, 183, '-', '2099458288'), ('HCP21_2_5168', 3, 122, '-', '2099458289'), ('HCP21_2_8668', 6, 146, '-', '2099458290')]
2645 	[('HCP21_2_20001', 1, 120, '+', '2099458291'), ('HCP21_2_21001', 4, 123, '+', '2099458292'), ('HCP21_2_23501', 1, 153, '+', '2099458293'), ('HCP21_2_27726', 3, 100, '+', '2099458294'), ('HCP21_2_41328', 2, 106, '+', '2099458295'), ('HCP21_2_43828', 1, 102, '+', '2099458296'), ('HCP21_2_50828', 1, 165, '+', '2099458297'), ('HCP21_2_60214', 12, 112, '+', '2099458298'), ('HCP21_2_66214', 3, 161, '+', '2099458299'), ('HCP21_2_69857', 6, 101, '+', '2099458300')]
2646 	[('HCP21_2_96683', 3, 110, '-', '2099458303'), ('HCP21_2_97683', 6, 116, '-', '2099458304')]
2647 	[('HCP21_2_108782', 3, 110, '-', '2099458306'), ('HCP21_2_110282', 3, 119, '-', '2099458307'), ('HCP21_2_110782', 3, 122, '-', '2099458308'), ('HCP21_2_114782', 3, 155, '-', '2099458309')]
2648 	[('HCP21_2_119282', 3, 230, '+', '2099458312'), ('HCP21_2_124030', 1, 114, '+', '2099458313'), ('HCP21_2_126030', 15, 122, '+', '2099458314')]
2649 	[('HCP21_2_130530', 2, 174, '-', '2099458315'), ('HCP21_2_138709', 3, 122, '-', '2099458316'), ('HCP21_2_139209', 3, 119, '-', '2099458317')]
2650 	[('HCP21_2_139709', 2, 127, '+', '2099458318'), ('HCP21_2_144209', 22, 162, '+', '2099458319'), ('HCP21_2_145709', 3, 179, '+', '2099458320'), ('HCP21_2_146709', 1, 189, '+', '2099458321'), ('HCP21_2_148709', 2, 223, '+', '2099458322')]
2651 	[('HCP21_2_158062', 3, 134, '+', '2099458326'), ('HCP21_2_159562', 22, 153, '+', '2099458327'), ('HCP21_1294', 3, 416, '+', '2099458328'), ('HCP21_2191', 1, 234, '+', '2099458329')]
2652 	[('HCP21_385_', 1, 651, '+', '2099458331'), ('HCP21_907_', 1, 135, '+', '2099458332'), ('HCP21_5598', 2, 919, '+', '2099458333')]
2653 	[('HCP21_1092', 182, 292, '+', '2099458343'), ('HCP21_1092', 315, 416, '+', '2099458344')]
2654 	[('HCP21_7649', 3, 440, '+', '2099458348'), ('HCP21_4047', 1, 408, '+', '2099458349')]
2655 	[('HCP21_1448', 2, 307, '-', '2099458350'), ('HCP21_2816', 2, 190, '-', '2099458351')]
2656 	[('HCP21_1_1_newblercontig13080', 2, 180, '-', '2099458354'), ('HCP21_1_1_newblercontig15699', 24, 200, '-', '2099458355')]
2657 	[('HCP21_2_3669', 3, 113, '+', '2099458356'), ('HCP21_2_7669', 3, 137, '+', '2099458357')]
2658 	[('HCP21_2_13669', 2, 217, '+', '2099458359'), ('HCP21_2_24002', 1, 159, '+', '2099458360'), ('HCP21_2_24502', 55, 165, '+', '2099458361')]
2659 	[('HCP21_2_33727', 6, 131, '+', '2099458363'), ('HCP21_2_43329', 8, 115, '+', '2099458364'), ('HCP21_2_45329', 5, 124, '+', '2099458365')]
2660 	[('HCP21_2_47329', 2, 138, '-', '2099458366'), ('HCP21_2_48829', 3, 149, '-', '2099458367')]
2661 	[('HCP21_2_52329', 17, 184, '+', '2099458368'), ('HCP21_2_54329', 35, 211, '+', '2099458369')]
2662 	[('HCP21_2_74358', 4, 123, '+', '2099458373'), ('HCP21_2_75858', 14, 133, '+', '2099458374')]
2663 	[('HCP21_2_84012', 8, 109, '-', '2099458375'), ('HCP21_2_90512', 9, 146, '-', '2099458376'), ('HCP21_2_91012', 3, 163, '-', '2099458377')]
2664 	[('HCP21_2_93012', 9, 194, '+', '2099458378'), ('HCP21_2_100684', 5, 109, '+', '2099458379')]
2665 	[('HCP21_2_102184', 1, 153, '+', '2099458381'), ('HCP21_2_103684', 1, 180, '+', '2099458382')]
2666 	[('HCP21_2_104184', 15, 191, '-', '2099458383'), ('HCP21_2_114283', 3, 148, '-', '2099458384'), ('HCP21_2_115283', 3, 160, '-', '2099458385'), ('HCP21_2_117283', 3, 188, '-', '2099458386'), ('HCP21_2_123031', 9, 110, '-', '2099458387')]
2667 	[('HCP21_2_131531', 3, 193, '-', '2099458389'), ('HCP21_2_136710', 3, 112, '-', '2099458390')]
2668 	[('HCP21_2_137210', 3, 116, '+', '2099458391'), ('HCP21_2_138210', 1, 120, '+', '2099458392')]
2669 	[('HCP21_2_145710', 18, 179, '-', '2099458395'), ('HCP21_2_148210', 3, 209, '-', '2099458396')]
2670 	[('HCP21_2_151563', 24, 101, '-', '2099458398'), ('HCP21_461_', 3, 353, '-', '2099458399'), ('HCP21_10569', 1, 303, '-', '2099458400')]
2671 	[('HCP21_4013', 2, 436, '+', '2099458405'), ('HCP21_9256', 2, 418, '+', '2099458406')]
2672 	[('HCP21_5939', 32, 250, '-', '2099458407'), ('HCP21_5939', 222, 512, '-', '2099458408'), ('HCP21_3463', 89, 709, '-', '2099458409')]
2673 	[('HCP21_10739', 53, 421, '-', '2099458418'), ('HCP21_2545', 54, 1028, '-', '2099458419')]
2674 	[('HCP21_1_1_newblercontig06306', 3, 229, '-', '2099458421'), ('HCP21_1_1_newblercontig09213', 3, 215, '-', '2099458422')]
2675 	[('HCP21_2_670', 3, 101, '-', '2099458424'), ('HCP21_2_1170', 2, 105, '-', '2099458425'), ('HCP21_2_2670', 3, 103, '-', '2099458426')]
2676 	[('HCP21_2_41830', 9, 104, '+', '2099458431'), ('HCP21_2_42330', 2, 112, '+', '2099458432')]
2677 	[('HCP21_2_50830', 2, 165, '-', '2099458433'), ('HCP21_2_54330', 15, 212, '-', '2099458434'), ('HCP21_2_60216', 2, 111, '-', '2099458435'), ('HCP21_2_65216', 3, 145, '-', '2099458436')]
2678 	[('HCP21_2_75359', 6, 125, '+', '2099458437'), ('HCP21_2_76359', 8, 136, '+', '2099458438')]
2679 	[('HCP21_2_76859', 2, 141, '-', '2099458439'), ('HCP21_2_77359', 16, 148, '-', '2099458440'), ('HCP21_2_84013', 3, 107, '-', '2099458441')]
2680 	[('HCP21_2_88013', 3, 131, '-', '2099458443'), ('HCP21_2_102185', 3, 152, '-', '2099458444')]
2681 	[('HCP21_2_107784', 3, 107, '-', '2099458446'), ('HCP21_2_108784', 3, 112, '-', '2099458447'), ('HCP21_2_115284', 2, 159, '-', '2099458448')]
2682 	[('HCP21_2_118284', 3, 202, '-', '2099458450'), ('HCP21_2_131032', 2, 171, '-', '2099458451'), ('HCP21_2_132032', 3, 205, '-', '2099458452'), ('HCP21_2_136211', 3, 109, '-', '2099458453')]
2683 	[('HCP21_3451', 2, 1063, '+', '2099458458'), ('HCP21_10830', 68, 547, '+', '2099458459'), ('HCP21_4158', 2, 763, '+', '2099458460'), ('HCP21_5095', 4, 498, '+', '2099458461')]
2684 	[('HCP21_5925', 45, 980, '-', '2099458462'), ('HCP21_285_', 40, 276, '-', '2099458463')]
2685 	[('HCP21_529_', 1, 348, '+', '2099458464'), ('HCP21_9392', 2, 916, '+', '2099458465'), ('HCP21_7667', 1, 309, '+', '2099458466'), ('HCP21_9626', 236, 524, '+', '2099458467')]
2686 	[('HCP21_8747', 2, 535, '+', '2099458471'), ('HCP21_2255', 3, 329, '+', '2099458472'), ('HCP21_10823', 54, 374, '+', '2099458473'), ('HCP21_536_', 2, 334, '+', '2099458474'), ('HCP21_1431', 3, 122, '+', '2099458475')]
2687 	[('HCP21_138_', 152, 1261, '-', '2099458479'), ('HCP21_138_', 1254, 2426, '-', '2099458480'), ('HCP21_138_', 2449, 3195, '-', '2099458481'), ('HCP21_138_', 3206, 3940, '-', '2099458482'), ('HCP21_138_', 3909, 4877, '-', '2099458483'), ('HCP21_138_', 4843, 5535, '-', '2099458484'), ('HCP21_8086', 3, 695, '-', '2099458485'), ('HCP21_10239', 73, 720, '-', '2099458486')]
2688 	[('HCP21_1_1_newblercontig12547', 1, 168, '+', '2099458487'), ('HCP21_1_1_newblercontig13082', 2, 169, '+', '2099458488')]
2689 	[('HCP21_2_15504', 12, 101, '+', '2099458490'), ('HCP21_2_20504', 2, 115, '+', '2099458491'), ('HCP21_2_24004', 2, 160, '+', '2099458492'), ('HCP21_2_27004', 15, 245, '+', '2099458493'), ('HCP21_2_32229', 2, 121, '+', '2099458494')]
2690 	[('HCP21_2_40831', 5, 106, '+', '2099458496'), ('HCP21_2_50331', 1, 105, '+', '2099458497'), ('HCP21_2_52831', 2, 190, '+', '2099458498')]
2691 	[('HCP21_2_55831', 3, 245, '+', '2099458500'), ('HCP21_2_62217', 1, 120, '+', '2099458501')]
2692 	[('HCP21_2_63217', 2, 129, '-', '2099458502'), ('HCP21_2_65717', 37, 153, '-', '2099458503')]
2693 	[('HCP21_2_68217', 2, 208, '+', '2099458504'), ('HCP21_2_72360', 11, 112, '+', '2099458505'), ('HCP21_2_72860', 3, 113, '+', '2099458506'), ('HCP21_2_75360', 1, 99, '+', '2099458507'), ('HCP21_2_77360', 4, 147, '+', '2099458508')]
2694 	[('HCP21_2_91514', 12, 134, '+', '2099458512'), ('HCP21_2_93014', 3, 218, '+', '2099458513')]
2695 	[('HCP21_2_128533', 9, 140, '-', '2099458518'), ('HCP21_2_133033', 2, 240, '-', '2099458519'), ('HCP21_2_144212', 1, 162, '-', '2099458520'), ('HCP21_2_154565', 3, 113, '-', '2099458521'), ('HCP21_2_155565', 3, 112, '-', '2099458522'), ('HCP21_2_156565', 3, 122, '-', '2099458523'), ('HCP21_2_161065', 53, 181, '-', '2099458524'), ('HCP21_1358', 3, 275, '-', '2099458525'), ('HCP21_10921', 1, 363, '-', '2099458526')]
2696 	[('HCP21_3556', 407, 484, '-', '2099458532'), ('HCP21_1370', 1, 306, '-', '2099458533'), ('HCP21_5004', 2, 462, '-', '2099458534')]
2697 	[('HCP21_1226', 183, 406, '+', '2099458535'), ('HCP21_2701', 83, 436, '+', '2099458536'), ('HCP21_10516', 209, 361, '+', '2099458537'), ('HCP21_5140', 30, 392, '+', '2099458538')]
2698 	[('HCP21_5158', 695, 832, '-', '2099458539'), ('HCP21_5158', 823, 888, '-', '2099458540')]
2699 	[('HCP21_1756', 5, 304, '+', '2099458541'), ('HCP21_500_', 3, 359, '+', '2099458542'), ('HCP21_7917', 29, 397, '+', '2099458543'), ('HCP21_7997', 3, 422, '+', '2099458544')]
2700 	[('HCP21_9596', 1, 417, '-', '2099458547'), ('HCP21_3146', 2, 640, '-', '2099458548')]
2701 	[('HCP21_2_12172', 9, 194, '+', '2099458555'), ('HCP21_2_13172', 9, 209, '+', '2099458556')]
2702 	[('HCP21_2_19505', 3, 112, '-', '2099458557'), ('HCP21_2_23505', 3, 140, '-', '2099458558')]
2703 	[('HCP21_2_25005', 8, 178, '+', '2099458559'), ('HCP21_2_31730', 1, 120, '+', '2099458560')]
2704 	[('HCP21_2_53832', 3, 205, '-', '2099458561'), ('HCP21_2_57718', 2, 102, '-', '2099458562')]
2705 	[('HCP21_2_68718', 4, 210, '+', '2099458563'), ('HCP21_2_75861', 2, 133, '+', '2099458564'), ('HCP21_2_81361', 4, 177, '+', '2099458565'), ('HCP21_2_85015', 2, 112, '+', '2099458566'), ('HCP21_2_87015', 5, 124, '+', '2099458567')]
2706 	[('HCP21_2_110786', 7, 120, '+', '2099458571'), ('HCP21_2_114286', 2, 130, '+', '2099458572')]
2707 	[('HCP21_2_129534', 3, 158, '+', '2099458576'), ('HCP21_2_130034', 5, 166, '+', '2099458577')]
2708 	[('HCP21_2_131534', 3, 193, '-', '2099458578'), ('HCP21_2_132034', 3, 205, '-', '2099458579')]
2709 	[('HCP21_2_145713', 6, 176, '+', '2099458582'), ('HCP21_2_149213', 8, 232, '+', '2099458583'), ('HCP21_2_152566', 3, 101, '+', '2099458584')]
2710 	[('HCP21_4640', 43, 399, '-', '2099458585'), ('HCP21_1056', 2, 340, '-', '2099458586')]
2711 	[('HCP21_1868', 1, 138, '+', '2099458589'), ('HCP21_1868', 125, 289, '+', '2099458590'), ('HCP21_4397', 61, 638, '+', '2099458591'), ('HCP21_4309', 20, 545, '+', '2099458592'), ('HCP21_6765', 82, 405, '+', '2099458593')]
2712 	[('HCP21_8358', 436, 543, '-', '2099458594'), ('HCP21_1256', 3, 317, '-', '2099458595')]
2713 	[('HCP21_693_', 11, 529, '+', '2099458596'), ('HCP21_10389', 29, 418, '+', '2099458597'), ('HCP21_7294', 3, 629, '+', '2099458598'), ('HCP21_5723', 88, 447, '+', '2099458599')]
2714 	[('HCP21_9334', 604, 813, '-', '2099458601'), ('HCP21_8562', 1, 765, '-', '2099458602')]
2715 	[('HCP21_1489', 302, 433, '-', '2099458605'), ('HCP21_2877', 187, 678, '-', '2099458606'), ('HCP21_724_', 2, 346, '-', '2099458607')]
2716 	[('HCP21_4913', 154, 339, '+', '2099458608'), ('HCP21_10393', 2, 373, '+', '2099458609'), ('HCP21_1_1_newblercontig06312', 3, 242, '+', '2099458610'), ('HCP21_1_1_newblercontig14653', 3, 143, '+', '2099458611')]
2717 	[('HCP21_1_1_newblercontig16291', 18, 185, '-', '2099458612'), ('HCP21_2_673', 4, 102, '-', '2099458613'), ('HCP21_2_8673', 4, 147, '-', '2099458614')]
2718 	[('HCP21_2_9673', 22, 159, '+', '2099458615'), ('HCP21_2_11673', 3, 188, '+', '2099458616')]
2719 	[('HCP21_2_12173', 6, 194, '-', '2099458617'), ('HCP21_2_23506', 3, 154, '-', '2099458618')]
2720 	[('HCP21_2_45333', 3, 124, '-', '2099458622'), ('HCP21_2_53333', 3, 197, '-', '2099458623')]
2721 	[('HCP21_2_84516', 11, 106, '-', '2099458629'), ('HCP21_2_85016', 2, 111, '-', '2099458630'), ('HCP21_2_87516', 2, 84, '-', '2099458631'), ('HCP21_2_101688', 7, 111, '-', '2099458632')]
2722 	[('HCP21_2_140714', 15, 134, '+', '2099458639'), ('HCP21_2_144214', 1, 105, '+', '2099458640'), ('HCP21_2_145714', 4, 177, '+', '2099458641')]
2723 	[('HCP21_2_159067', 3, 145, '-', '2099458644'), ('HCP21_1638', 8, 166, '-', '2099458645')]
2724 	[('HCP21_1545', 2, 388, '+', '2099458646'), ('HCP21_10944', 1, 66, '+', '2099458647')]
2725 	[('HCP21_10944', 485, 559, '-', '2099458648'), ('HCP21_8123', 1, 360, '-', '2099458649')]
2726 	[('HCP21_8266', 242, 754, '-', '2099458651'), ('HCP21_5641', 1, 273, '-', '2099458652'), ('HCP21_3928', 1, 459, '-', '2099458653'), ('HCP21_3928', 497, 574, '-', '2099458654')]
2727 	[('HCP21_3936', 3, 455, '-', '2099458658'), ('HCP21_5442', 69, 497, '-', '2099458659')]
2728 	[('HCP21_9771', 2, 222, '-', '2099458661'), ('HCP21_9771', 225, 326, '-', '2099458662'), ('HCP21_8905', 253, 558, '-', '2099458663'), ('HCP21_3778', 16, 147, '-', '2099458664'), ('HCP21_501_', 3, 446, '-', '2099458665'), ('HCP21_7773', 55, 1581, '-', '2099458666')]
2729 	[('HCP21_1527', 4, 267, '+', '2099458667'), ('HCP21_2486', 2, 355, '+', '2099458668')]
2730 	[('HCP21_1_1_newblercontig06569', 3, 236, '+', '2099458670'), ('HCP21_1_1_newblercontig07753', 8, 226, '+', '2099458671'), ('HCP21_1_1_newblercontig12787', 11, 172, '+', '2099458672'), ('HCP21_2_7395', 10, 135, '+', '2099458673'), ('HCP21_2_9895', 1, 159, '+', '2099458674')]
2731 	[('HCP21_2_11895', 2, 189, '-', '2099458675'), ('HCP21_2_13395', 6, 149, '-', '2099458676')]
2732 	[('HCP21_2_36453', 5, 169, '+', '2099458677'), ('HCP21_2_45555', 1, 117, '+', '2099458678')]
2733 	[('HCP21_2_48055', 3, 142, '-', '2099458679'), ('HCP21_2_51555', 6, 173, '-', '2099458680')]
2734 	[('HCP21_2_57941', 3, 101, '+', '2099458681'), ('HCP21_2_72084', 1, 111, '+', '2099458682'), ('HCP21_2_85738', 12, 116, '+', '2099458683'), ('HCP21_2_88238', 6, 131, '+', '2099458684')]
2735 	[('HCP21_2_89738', 3, 76, '-', '2099458685'), ('HCP21_2_95910', 7, 108, '-', '2099458686')]
2736 	[('HCP21_2_135936', 3, 110, '-', '2099458690'), ('HCP21_2_137936', 10, 117, '-', '2099458691')]
2737 	[('HCP21_2_141936', 3, 140, '-', '2099458693'), ('HCP21_2_145436', 3, 173, '-', '2099458694')]
2738 	[('HCP21_2_146936', 3, 194, '+', '2099458695'), ('HCP21_2_148436', 3, 218, '+', '2099458696'), ('HCP21_2_148936', 3, 227, '+', '2099458697')]
2739 	[('HCP21_2_161289', 3, 188, '+', '2099458701'), ('HCP21_2_162289', 3, 218, '+', '2099458702')]
2740 	[('HCP21_6345', 1, 579, '-', '2099458703'), ('HCP21_3664', 2, 130, '-', '2099458704'), ('HCP21_5817', 1, 84, '-', '2099458705')]
2741 	[('HCP21_5817', 267, 440, '+', '2099458706'), ('HCP21_5817', 479, 589, '+', '2099458707')]
2742 	[('HCP21_7257', 2, 157, '+', '2099458709'), ('HCP21_7257', 154, 378, '+', '2099458710')]
