Symbol	Degree	Clustering Coefficient
PFAS	14	0.153846153846
PFDN1	52	0.0339366515837
PFDN2	11	0.218181818182
PFDN4	5	0.3
PFDN5	21	0.185714285714
PFDN6	10	0.288888888889
PFI0930c	4	0.666666666667
PFKFB1	1	0.0
PFKFB2	3	0.333333333333
PFKFB3	4	0.666666666667
PFKFB4	3	0.0
PFKL	11	0.163636363636
PFKM	9	0.25
PFKP	6	0.2
PFN1	25	0.0766666666667
PFN2	28	0.0634920634921
PFN4	1	0.0
PGAM1	8	0.357142857143
PGAM2	4	0.666666666667
PGAM4	1	0.0
PGAM5	17	0.176470588235
PGAP1	2	1.0
PGC	3	0.333333333333
PGCP	1	0.0
PGD	3	0.333333333333
PGF	5	0.333333333333
PGGT1B	1	0.0
PGI1	1	0.0
PGK1	28	0.0978835978836
PGK2	1	0.0
PGLS	4	0.833333333333
PGM1	4	0.333333333333
PGM2	1	0.0
PGM2L1	1	0.0
PGM3	1	0.0
PGM5	1	0.0
PGP	1	0.0
PGR	48	0.130319148936
PGRMC1	9	0.222222222222
PGRMC2	1	0.0
PGS1	1	0.0
PHACTR1	2	1.0
PHACTR3	4	0.0
PHACTR4	4	0.5
PHAX	15	0.0952380952381
PHB	29	0.221674876847
PHB2	39	0.0890688259109
PHC1	20	0.43137254902
PHC2	33	0.195698924731
PHC3	17	0.619047619048
PHF1	24	0.134057971014
PHF10	17	0.323529411765
PHF12	6	0.8
PHF14	4	0.5
PHF15	7	0.142857142857
PHF16	3	0.666666666667
PHF17	14	0.0879120879121
PHF19	5	1.0
PHF2	2	1.0
PHF20	4	0.666666666667
PHF20L1	3	0.333333333333
PHF21A	11	0.436363636364
PHF23	2	1.0
PHF3	2	0.0
PHF5A	7	0.428571428571
PHF6	2	1.0
PHF7	2	1.0
PHF8	14	0.340659340659
PHGDH	11	0.0727272727273
PHIP	8	0.285714285714
PHKA1	1	0.0
PHKA2	4	0.0
PHKB	6	0.0
PHKG1	1	0.0
PHKG2	1	0.0
PHLDA1	7	0.285714285714
PHLDA2	1	0.0
PHLDA3	22	0.0
PHLDB1	2	1.0
PHLDB2	4	0.5
PHLPP1	20	0.205263157895
PHLPP2	13	0.205128205128
PHM8	1	0.0
PHO13	1	0.0
PHOX2A	6	0.5
PHPT1	3	0.0
PHRF1	3	0.333333333333
PHTF1	1	0.0
PHTF2	1	0.0
PHYA	1	0.0
PHYH	8	0.25
PHYHIP	19	0.0116959064327
PHYHIPL	1	0.0
PI3	3	1.0
PI4K2A	4	0.333333333333
PI4K2B	4	0.833333333333
PI4KA	7	0.238095238095
PI4KAP1	1	0.0
PI4KAP2	1	0.0
PI4KB	7	0.285714285714
PIAS1	44	0.192389006342
PIAS2	40	0.144871794872
PIAS3	35	0.124369747899
PIAS4	34	0.210338680927
PIBF1	3	0.333333333333
PICALM	5	0.5
PICK1	18	0.0980392156863
PIDD	30	0.0459770114943
PIEZO1	1	0.0
PIGA	3	0.666666666667
PIGC	3	0.0
PIGG	1	0.0
PIGH	2	1.0
PIGK	6	0.266666666667
PIGN	1	0.0
PIGO	1	0.0
PIGP	3	0.333333333333
PIGQ	5	0.2
PIGR	5	0.0
PIGS	2	1.0
PIGT	4	0.666666666667
PIGU	1	0.0
PIGV	1	0.0
PIGW	1	0.0
PIGX	1	0.0
PIGY	1	0.0
PIH1D1	12	0.363636363636
PIK3AP1	4	0.833333333333
PIK3C2A	16	0.166666666667
PIK3C2B	8	0.428571428571
PIK3C2G	1	0.0
PIK3C3	15	0.209523809524
PIK3CA	36	0.0793650793651
PIK3CB	8	0.178571428571
PIK3CD	6	0.4
PIK3CG	16	0.00833333333333
PIK3R1	93	0.0810744810745
PIK3R2	22	0.207792207792
PIK3R3	25	0.02
PIK3R4	8	0.428571428571
PIK3R5	4	0.333333333333
PIKFYVE	4	0.333333333333
PILRA	2	0.0
PIM1	23	0.138339920949
PIM2	7	0.238095238095
PIM3	1	0.0
PIN1	128	0.0344488188976
PIN4	7	0.285714285714
PINK1	3	0.666666666667
PINX1	23	0.098814229249
PIP	9	0.0833333333333
PIP4K2A	1	0.0
PIP4K2B	4	1.0
PIP4K2C	1	0.0
PIP5K1A	2	0.0
PIP5K1B	3	0.333333333333
PIP5K1C	4	0.333333333333
PIP5K1P1	1	0.0
PIP5KL1	3	0.0
PIPSL	1	0.0
PIR	4	0.166666666667
PIR121	1	0.0
PISD	3	0.666666666667
PITHD1	3	0.666666666667
PITPNA	6	0.266666666667
PITPNB	1	0.0
PITPNC1	3	0.333333333333
PITPNM1	1	0.0
PITPNM2	1	0.0
PITPNM3	1	0.0
PITRM1	2	1.0
PITX1	8	0.0357142857143
PITX2	11	0.0833333333333
PITX3	4	0.5
PIWIL1	5	0.4
PIWIL2	1	0.0
PIWIL3	1	0.0
PIWIL4	3	0.666666666667
PJA1	17	0.152380952381
PJA2	17	0.125
PKD1	10	0.111111111111
PKD1L3	1	0.0
PKD2	6	0.166666666667
PKD2L1	2	0.0
PKIA	2	0.0
PKIB	5	0.6
PKIG	4	0.166666666667
PKLR	11	0.163636363636
PKM2	42	0.0557491289199
PKMYT1	4	0.333333333333
PKN1	21	0.119047619048
PKN2	24	0.0865800865801
PKN3	3	0.666666666667
PKNOX1	6	0.0666666666667
PKP1	12	0.333333333333
PKP2	12	0.348484848485
PKP3	11	0.218181818182
PKP4	10	0.222222222222
PLA2G15	2	1.0
PLA2G16	2	1.0
PLA2G1B	1	0.0
PLA2G2A	19	0.00584795321637
PLA2G4A	2	1.0
PLA2G4C	1	0.0
PLAA	5	0.4
PLAC1	1	0.0
PLAC8	2	0.0
PLAG1	1	0.0
PLAGL1	6	0.866666666667
PLAGL2	2	1.0
PLAT	18	0.0457516339869
PLAU	9	0.0833333333333
PLAUR	11	0.0545454545455
PLB1	1	0.0
PLBD1	1	0.0
PLBD2	1	0.0
PLCB1	6	0.333333333333
PLCB2	8	0.466666666667
PLCB3	5	0.2
PLCB4	1	0.0
PLCD1	4	0.333333333333
PLCD3	1	0.0
PLCD4	2	0.0
PLCE1	4	0.5
PLCG1	71	0.0929577464789
PLCG2	15	0.304761904762
PLCH1	1	0.0
PLCH2	1	0.0
PLCL2	2	0.0
PLCXD1	1	0.0
PLCXD2	1	0.0
PLD1	14	0.164835164835
PLD2	19	0.169590643275
PLD3	5	0.4
PLD4	1	0.0
PLD5	1	0.0
PLD6	1	0.0
PLDN	20	0.111111111111
PLEC	16	0.225
PLEK	1	0.0
PLEK2	1	0.0
PLEKHA1	5	0.4
PLEKHA2	2	1.0
PLEKHA4	4	0.0
PLEKHA5	31	0.0541871921182
PLEKHA6	1	0.0
PLEKHA7	2	1.0
PLEKHA8	2	1.0
PLEKHB2	5	0.0
PLEKHD1	1	0.0
PLEKHF1	3	0.666666666667
PLEKHF2	21	0.00952380952381
PLEKHG2	3	0.333333333333
PLEKHG3	1	0.0
PLEKHG4	1	0.0
PLEKHG4B	1	0.0
PLEKHH3	1	0.0
PLEKHJ1	7	0.190476190476
PLEKHM1	7	0.285714285714
PLEKHM1P	1	0.0
PLEKHM3	1	0.0
PLEKHO1	11	0.25
PLEKHO2	1	0.0
PLG	21	0.0047619047619
PLIN2	2	0.0
PLIN3	6	0.5
PLIN4	1	0.0
PLK1	110	0.0430358632193
PLK2	7	0.285714285714
PLK3	8	0.321428571429
PLK4	13	0.254545454545
PLN	4	0.333333333333
PLOD1	10	0.25
PLOD2	9	0.333333333333
PLOD3	14	0.136363636364
PLP1	3	0.0
PLP2	4	1.0
PLRG1	16	0.316666666667
PLS1	1	0.0
PLS3	7	0.142857142857
PLSCR1	71	0.0366197183099
PLSCR3	5	0.4
PLSCR4	5	0.4
PLTP	3	0.0
PLXDC2	2	0.0
PLXNA1	7	0.3
PLXNA2	4	0.0
PLXNA3	5	0.0
PLXNB1	11	0.0727272727273
PLXNB2	9	0.194444444444
PLXNB3	6	0.0
PLXND1	2	1.0
PM20D2	1	0.0
PMAIP1	10	0.333333333333
PMCH	1	0.0
PMEPA1	3	0.666666666667
PMF1	11	0.127272727273
PML	90	0.129832810867
PMM1	3	0.666666666667
PMM2	2	1.0
PMP22	1	0.0
PMPCA	3	0.333333333333
PMPCB	4	0.333333333333
PMS1	50	0.0700354609929
PMS2	40	0.119230769231
PMT5	1	0.0
PMVK	9	0.25
PNISR	2	0.0
PNKD	3	0.333333333333
PNKP	21	0.109523809524
PNLIP	1	0.0
PNMA1	12	0.242424242424
PNMA2	8	0.357142857143
PNMA3	1	0.0
PNMA6A	1	0.0
PNMAL1	4	0.333333333333
PNN	23	0.209486166008
PNO1	9	0.138888888889
PNOC	1	0.0
PNP	9	0.111111111111
PNPLA2	4	0.333333333333
PNPLA6	1	0.0
PNPLA8	1	0.0
PNPO	1	0.0
PNPT1	3	0.0
PNRC1	10	0.0
PNRC2	15	0.104761904762
POC1A	1	0.0
POC1B	3	0.333333333333
POC5	2	0.0
PODXL	3	0.333333333333
PODXL2	4	0.0
POF1B	7	0.047619047619
POFUT1	2	1.0
POFUT2	1	0.0
POGK	2	0.0
POGZ	10	0.311111111111
POL1	1	0.0
POLA1	16	0.275
POLA2	31	0.0602150537634
POLB	15	0.2
POLD1	21	0.161904761905
POLD2	5	0.6
POLD3	9	0.25
POLD4	1	0.0
POLDIP2	12	0.166666666667
POLDIP3	8	0.214285714286
POLE	8	0.214285714286
POLE2	9	0.222222222222
POLE3	12	0.378787878788
POLE4	7	0.3
POLG	1	0.0
POLG2	1	0.0
POLH	11	0.345454545455
POLI	10	0.355555555556
POLK	8	0.5
POLL	7	0.0
POLM	6	0.0
POLN	10	0.266666666667
POLQ	1	0.0
POLR1A	26	0.203076923077
POLR1B	6	0.533333333333
POLR1C	14	0.274725274725
POLR1D	7	0.333333333333
POLR1E	16	0.233333333333
POLR2A	150	0.0725727069351
POLR2B	50	0.230204081633
POLR2C	47	0.224242424242
POLR2D	28	0.428571428571
POLR2E	53	0.217254901961
POLR2F	15	0.67619047619
POLR2G	35	0.361742424242
POLR2H	36	0.333333333333
POLR2I	8	0.428571428571
POLR2J	35	0.314285714286
POLR2J3	1	0.0
POLR2K	13	0.763636363636
POLR2L	20	0.526315789474
POLR2M	18	0.0
POLR3A	16	0.266666666667
POLR3B	7	0.380952380952
POLR3C	11	0.454545454545
POLR3D	29	0.105911330049
POLR3E	9	0.444444444444
POLR3F	11	0.254545454545
POLR3G	4	0.833333333333
POLR3GL	1	0.0
POLR3H	13	0.166666666667
POLR3K	1	0.0
POLRMT	6	0.2
POM121	16	0.116666666667
POM121C	2	1.0
POM34	1	0.0
POMC	6	0.0
POMGNT1	1	0.0
POMP	7	0.52380952381
POMT1	1	0.0
POMZP3	1	0.0
PON1	1	0.0
PON2	3	0.666666666667
POP1	11	0.166666666667
POP4	8	0.4
POP5	4	0.5
POP7	5	0.3
POR	8	0.0714285714286
POT1	45	0.0797342192691
POTEB	1	0.0
POTEE	4	0.666666666667
POTEF	2	1.0
POTEG	1	0.0
POTEH	1	0.0
POTEI	2	0.0
POTEJ	1	0.0
POTEKP	2	1.0
POTEM	1	0.0
POU1F1	13	0.230769230769
POU2AF1	11	0.0181818181818
POU2F1	48	0.136231884058
POU2F2	15	0.294871794872
POU2F3	2	1.0
POU3F1	1	0.0
POU3F2	10	0.392857142857
POU3F3	1	0.0
POU3F4	3	0.0
POU4F1	3	0.0
POU4F2	1	0.0
POU5F1	55	0.0471698113208
POX1	1	0.0
PPA1	12	0.272727272727
PPA2	1	0.0
PPAN	3	0.0
PPAP2A	1	0.0
PPAP2B	2	1.0
PPAP2C	3	0.333333333333
PPAPDC2	1	0.0
PPARA	29	0.0960591133005
PPARD	28	0.153846153846
PPARG	67	0.118498417006
PPARGC1A	43	0.151716500554
PPARGC1B	15	0.12380952381
PPARg	1	0.0
PPAT	2	1.0
PPBP	15	0.0
PPC1	1	0.0
PPC2	1	0.0
PPCS	1	0.0
PPDPF	1	0.0
PPEF1	1	0.0
PPEF2	1	0.0
PPFIA1	20	0.209150326797
PPFIA2	14	0.318181818182
PPFIA3	6	0.133333333333
PPFIA4	4	0.5
PPFIBP1	10	0.392857142857
PPFIBP2	3	0.0
PPH21	1	0.0
PPH22	1	0.0
PPH3	1	0.0
PPHLN1	12	0.181818181818
PPI1	1	0.0
PPIA	26	0.0707692307692
PPIAP26	1	0.0
PPIB	10	0.133333333333
PPIC	1	0.0
PPID	12	0.19696969697
PPIE	9	0.194444444444
PPIF	2	1.0
PPIG	4	0.0
PPIH	7	0.714285714286
PPIL1	7	0.238095238095
PPIL2	5	0.5
PPIL3	2	1.0
PPIL4	3	1.0
PPIP5K1	3	0.666666666667
PPIP5K2	2	1.0
PPL	11	0.181818181818
PPM1A	5	0.3
PPM1B	24	0.159420289855
PPM1D	5	0.4
PPM1E	3	0.333333333333
PPM1F	5	0.4
PPM1G	11	0.181818181818
PPM1J	1	0.0
PPM1L	1	0.0
PPME1	9	0.555555555556
PPOX	4	0.333333333333
PPP1CA	111	0.025389025389
PPP1CB	30	0.110344827586
PPP1CC	30	0.0942528735632
PPP1R10	12	0.511111111111
PPP1R11	2	1.0
PPP1R12A	17	0.0661764705882
PPP1R12B	5	0.2
PPP1R12C	6	0.133333333333
PPP1R13B	9	0.222222222222
PPP1R13L	5	0.6
PPP1R14A	3	0.666666666667
PPP1R14C	4	0.166666666667
PPP1R15A	16	0.0916666666667
PPP1R15B	3	0.666666666667
PPP1R16A	13	0.0
PPP1R18	2	1.0
PPP1R1B	2	0.0
PPP1R2	9	0.222222222222
PPP1R21	1	0.0
PPP1R27	1	0.0
PPP1R37	2	0.0
PPP1R3A	2	0.0
PPP1R3C	5	0.5
PPP1R3D	3	0.0
PPP1R3E	1	0.0
PPP1R3G	1	0.0
PPP1R42	1	0.0
PPP1R7	8	0.25
PPP1R8	23	0.146245059289
PPP1R9A	2	1.0
PPP1R9B	15	0.114285714286
PPP2CA	97	0.0908505154639
PPP2CB	67	0.121664405246
PPP2R1A	89	0.0952502553626
PPP2R1B	48	0.153368794326
PPP2R2A	34	0.174688057041
PPP2R2B	40	0.116666666667
PPP2R2C	19	0.286549707602
PPP2R2D	30	0.248275862069
PPP2R3A	4	0.166666666667
PPP2R3B	5	0.7
PPP2R3C	3	0.0
PPP2R4	35	0.134453781513
PPP2R5A	16	0.275
PPP2R5B	4	0.5
PPP2R5C	10	0.466666666667
PPP2R5D	14	0.32967032967
PPP2R5E	11	0.418181818182
PPP3CA	18	0.0849673202614
PPP3CB	5	0.3
PPP3CC	2	1.0
PPP3R1	6	0.133333333333
PPP4C	50	0.111836734694
PPP4R1	5	0.2
PPP4R1L	1	0.0
PPP4R2	8	0.464285714286
PPP4R4	1	0.0
PPP5C	16	0.166666666667
PPP6C	15	0.180952380952
PPP6R1	7	0.285714285714
PPP6R2	6	0.133333333333
PPP6R3	12	0.181818181818
PPPDE2	2	1.0
PPRC1	4	0.5
PPT1	2	1.0
PPTC7	1	0.0
PPWD1	1	0.0
PQBP1	14	0.142857142857
PQLC1	1	0.0
PRADC1	1	0.0
PRAF2	1	0.0
PRAM1	10	0.177777777778
PRAME	2	1.0
PRAMEF12	1	0.0
PRAMEF2	1	0.0
PRAMEF23	1	0.0
PRAMEF24	1	0.0
PRAP1	1	0.0
PRB3	1	0.0
PRC1	14	0.197802197802
PRCC	2	0.0
PRCP	1	0.0
PRDM1	12	0.181818181818
PRDM10	1	0.0
PRDM13	1	0.0
PRDM14	3	0.666666666667
PRDM16	7	0.47619047619
PRDM2	9	0.47619047619
PRDM4	8	0.266666666667
PRDM5	3	0.666666666667
PRDX1	19	0.183823529412
PRDX2	6	0.666666666667
PRDX3	12	0.151515151515
PRDX4	17	0.161904761905
PRDX5	4	0.166666666667
PRDX6	13	0.109090909091
PRE1	1	0.0
PREB	2	0.0
PRELID1	1	0.0
PRELP	5	0.3
PREP	2	0.0
PREPL	2	1.0
PREX1	4	0.5
PRF1	1	0.0
PRG2	4	0.166666666667
PRIC285	4	0.166666666667
PRICKLE1	1	0.0
PRICKLE2	1	0.0
PRICKLE3	4	0.0
PRIM1	6	0.533333333333
PRIM2	3	0.666666666667
PRKAA1	47	0.0962072155412
PRKAA2	42	0.0929152148664
PRKAB1	26	0.150769230769
PRKAB2	33	0.113636363636
PRKACA	44	0.0412262156448
PRKACB	6	0.2
PRKACG	3	0.0
PRKAG1	16	0.333333333333
PRKAG2	18	0.235294117647
PRKAG3	5	0.1
PRKAR1A	37	0.0588235294118
PRKAR1B	7	0.7
PRKAR2A	25	0.0766666666667
PRKAR2B	5	0.3
PRKCA	64	0.0428344791116
PRKCB	30	0.0925925925926
PRKCD	41	0.080971659919
PRKCDBP	1	0.0
PRKCE	33	0.0279569892473
PRKCG	12	0.111111111111
PRKCH	7	0.5
PRKCI	43	0.107419712071
PRKCQ	19	0.147058823529
PRKCSH	7	0.238095238095
PRKCZ	58	0.088961038961
PRKD1	17	0.198529411765
PRKD2	6	0.333333333333
PRKD3	6	0.333333333333
PRKDC	119	0.0816386678456
PRKG1	12	0.030303030303
PRKG2	2	0.0
PRKRA	23	0.104761904762
PRKRIP1	3	0.0
PRKRIR	7	0.4
PRKX	3	0.0
PRL	2	0.0
PRL1	1	0.0
PRLHR	2	0.0
PRLR	14	0.257575757576
PRM1	1	0.0
PRM5	1	0.0
PRMT1	75	0.0833333333333
PRMT10	1	0.0
PRMT2	6	0.0666666666667
PRMT3	6	0.4
PRMT5	64	0.0830248545743
PRMT6	10	0.0444444444444
PRMT7	10	0.222222222222
PRMT8	5	0.333333333333
PRNP	4	0.0
PROC	5	0.0
PROCA1	1	0.0
PROCR	3	0.0
PROKR2	2	0.0
PROM1	3	0.0
PROP1	1	0.0
PROS1	2	0.0
PROSC	1	0.0
PROSER1	2	0.0
PROX1	11	0.127272727273
PRP11	1	0.0
PRP8	1	0.0
PRP9	1	0.0
PRPF18	2	1.0
PRPF19	29	0.202279202279
PRPF3	23	0.264822134387
PRPF31	16	0.25
PRPF38A	5	0.4
PRPF38B	2	0.0
PRPF39	2	0.0
PRPF4	41	0.15487804878
PRPF40A	63	0.0834613415259
PRPF40B	2	0.0
PRPF4B	13	0.25641025641
PRPF6	26	0.177536231884
PRPF8	34	0.185383244207
PRPH	4	0.5
PRPS1	7	0.4
PRPS1L1	3	1.0
PRPS2	2	1.0
PRPSAP1	13	0.109090909091
PRPSAP2	1	0.0
PRR11	1	0.0
PRR12	1	0.0
PRR13	5	0.0
PRR14	7	0.380952380952
PRR14L	4	0.833333333333
PRR16	3	0.0
PRR4	1	0.0
PRR5	5	0.9
PRR5-ARHGAP8	1	0.0
PRR5L	1	0.0
PRRC1	3	0.333333333333
PRRC2A	25	0.106666666667
PRRC2B	10	0.288888888889
PRRC2C	2	0.0
PRRG1	4	0.333333333333
PRRT2	1	0.0
PRRT4	1	0.0
PRRX1	1	0.0
PRSS1	3	0.333333333333
PRSS21	1	0.0
PRSS23	25	0.0733333333333
PRSS3	3	0.333333333333
PRSS50	1	0.0
PRTFDC1	8	0.25
PRTN3	5	0.0
PRUNE	2	1.0
PRUNE2	3	0.666666666667
PRX	5	0.333333333333
PSAP	10	0.178571428571
PSAT1	2	1.0
PSAT1P1	1	0.0
PSD	1	0.0
PSD2	2	0.0
PSD3	4	0.666666666667
PSD4	2	1.0
PSEN1	34	0.110887096774
PSEN2	19	0.146198830409
PSENEN	4	1.0
PSG1	1	0.0
PSG9	2	0.0
PSIP1	13	0.333333333333
PSKH1	1	0.0
PSMA1	43	0.179268292683
PSMA2	41	0.245614035088
PSMA3	128	0.0423228346457
PSMA4	36	0.266666666667
PSMA5	23	0.264822134387
PSMA6	40	0.221794871795
PSMA7	45	0.190909090909
PSMA8	3	0.666666666667
PSMB1	31	0.187096774194
PSMB10	7	0.333333333333
PSMB2	9	0.5
PSMB3	18	0.37908496732
PSMB4	14	0.241758241758
PSMB5	30	0.344827586207
PSMB6	14	0.285714285714
PSMB7	14	0.494505494505
PSMB8	7	0.571428571429
PSMB9	13	0.269230769231
PSMC1	40	0.330769230769
PSMC1P9	1	0.0
PSMC2	50	0.258865248227
PSMC3	56	0.19357092942
PSMC3IP	2	0.0
PSMC4	41	0.290243902439
PSMC5	74	0.14827856025
PSMC6	31	0.320430107527
PSMD1	35	0.371428571429
PSMD10	29	0.411330049261
PSMD11	48	0.109042553191
PSMD12	29	0.321937321937
PSMD13	33	0.456439393939
PSMD14	29	0.472906403941
PSMD2	62	0.141723955579
PSMD3	27	0.279202279202
PSMD4	87	0.0854341736695
PSMD5	11	0.327272727273
PSMD6	38	0.418207681366
PSMD7	40	0.358974358974
PSMD8	19	0.567251461988
PSMD9	9	0.388888888889
PSME1	24	0.12987012987
PSME2	5	0.666666666667
PSME3	32	0.0804597701149
PSME4	3	0.666666666667
PSMF1	15	0.114285714286
PSMG1	1	0.0
PSMG2	2	1.0
PSMG3	1	0.0
PSMG4	1	0.0
PSP1	1	0.0
PSPC1	9	0.305555555556
PSPH	6	0.5
PSPN	1	0.0
PSRC1	2	0.0
PSTK	1	0.0
PSTPIP1	32	0.0100806451613
PSTPIP2	1	0.0
PSY3	1	0.0
PTAFR	3	1.0
PTAR1	1	0.0
PTBP1	21	0.315789473684
PTBP2	6	0.466666666667
PTBP3	2	1.0
PTC2	1	0.0
PTC3	1	0.0
PTCD1	3	0.333333333333
PTCD2	1	0.0
PTCD3	10	0.177777777778
PTCH1	2	0.0
PTCH2	3	0.0
PTCHD2	2	0.0
PTCHD3	1	0.0
PTDSS1	1	0.0
PTDSS2	1	0.0
PTEN	63	0.0460829493088
PTER	1	0.0
PTGDS	2	0.0
PTGER4	1	0.0
PTGES2	4	0.5
PTGES3	14	0.241758241758
PTGFR	1	0.0
PTGFRN	5	0.6
PTGIR	2	1.0
PTGR1	1	0.0
PTGS1	1	0.0
PTGS2	12	0.348484848485
PTH	5	0.0
PTH1R	4	0.0
PTH2R	1	0.0
PTHLH	4	0.0
PTK2	86	0.0814687320711
PTK2B	56	0.120894479385
PTK6	4	0.166666666667
PTK7	2	1.0
PTMA	12	0.545454545455
PTMAP4	1	0.0
PTMAP5	1	0.0
PTMS	8	0.214285714286
PTN	83	0.0102850426095
PTOV1	9	0.222222222222
PTP4A1	4	0.333333333333
PTP4A2	10	0.2
PTP4A3	36	0.0047619047619
PTPLAD1	9	0.138888888889
PTPLB	1	0.0
PTPMT1	2	0.0
PTPN1	20	0.236842105263
PTPN11	69	0.0972410673903
PTPN12	13	0.410256410256
PTPN13	9	0.194444444444
PTPN14	7	0.428571428571
PTPN18	1	0.0
PTPN2	7	0.380952380952
PTPN21	3	0.333333333333
PTPN22	1	0.0
PTPN23	7	0.571428571429
PTPN3	5	0.4
PTPN4	10	0.0444444444444
PTPN5	3	0.0
PTPN6	53	0.118287373004
PTPN7	2	0.0
PTPN9	3	0.0
PTPRA	8	0.285714285714
PTPRB	6	0.0666666666667
PTPRC	22	0.103896103896
PTPRCAP	3	0.0
PTPRD	2	1.0
PTPRE	5	0.3
PTPRF	12	0.227272727273
PTPRG	5	0.3
PTPRH	3	0.333333333333
PTPRJ	6	0.466666666667
PTPRK	7	0.380952380952
PTPRM	2	0.0
PTPRN	3	0.0
PTPRN2	2	0.0
PTPRO	6	0.4
PTPRR	3	0.0
PTPRS	20	0.0894736842105
PTPRU	2	1.0
PTPRZ1	8	0.0357142857143
PTRF	6	0.133333333333
PTRH2	2	1.0
PTS	7	0.6
PTTG1	29	0.188034188034
PTTG1IP	2	1.0
PTTG3P	1	0.0
PUF60	50	0.105496453901
PUM1	2	0.0
PUM2	6	0.333333333333
PURA	9	0.305555555556
PURB	2	1.0
PUS1	3	0.333333333333
PUS7	2	1.0
PUS7L	1	0.0
PUSL1	2	0.0
PVR	6	0.2
PVRL1	2	0.0
PVRL2	8	0.2
PVRL3	6	0.333333333333
PWP1	5	0.2
PWP2	6	0.333333333333
PXA1	2	1.0
PXA2	2	1.0
PXDNL	1	0.0
PXK	6	0.333333333333
PXMP2	2	1.0
PXMP4	1	0.0
PXN	49	0.144557823129
PYCARD	4	0.333333333333
PYCR1	4	0.333333333333
PYCR2	4	0.166666666667
PYCRL	3	1.0
PYDC1	1	0.0
PYGB	4	0.5
PYGL	7	0.3
PYGM	6	0.2
PYGO1	3	0.0
PYGO2	12	0.222222222222
PYHIN1	1	0.0
PYROXD1	2	0.0
PYROXD2	1	0.0
PYY	1	0.0
PZP	3	0.666666666667
Pabpc1	1	0.0
Pafah1b1	12	0.0757575757576
Pafah1b3	1	0.0
Pak1ip1	1	0.0
Pak3	2	0.0
Papss1	2	0.0
Pard3	2	0.0
Pard6a	3	1.0
Park2	1	0.0
Parp1	1	0.0
Parp2	1	0.0
Pawr	1	0.0
Pax3	4	0.5
Pax5	2	0.0
Pbk	1	0.0
Pbx1	1	0.0
Pcna	1	0.0
Pcyt1a	3	0.666666666667
Pcyt1b	1	0.0
Pdcl	1	0.0
Pdgfrb	2	0.0
Pdia3	1	0.0
Pds5a	12	0.0
Pdzk1	1	0.0
Pdzrn3	1	0.0
Pebp1	4	1.0
Per1	2	0.0
Per2	1	0.0
Pfkm	1	0.0
Pfkp	1	0.0
Pgk1	1	0.0
Phb	1	0.0
Phb2	1	0.0
Pias1	8	0.0
Pias2	4	0.333333333333
Picalm	1	0.0
Pick1	3	0.333333333333
Pik3r1	1	0.0
Pin1	1	0.0
Pitpnm2	2	0.0
Pkp4	1	0.0
Plek	2	0.0
Plekhb1	3	0.0
Plk1	25	0.0466666666667
Plk2	6	0.666666666667
Plk4	4	0.0
Plvap	1	0.0
Pml	4	1.0
Pmpca	1	0.0
Poc1b	23	0.00790513833992
Poldip3	1	0.0
Polh	1	0.0
Poli	2	1.0
Polk	1	0.0
Polq	1	0.0
Polr1b	1	0.0
Polr2a	2	0.0
Pou1f1	1	0.0
Ppara	4	0.166666666667
Ppard	1	0.0
Pparg	3	0.666666666667
Ppargc1a	1	0.0
Ppid	1	0.0
Ppl	1	0.0
Ppp1ca	3	0.0
Ppp1cb	1	0.0
Ppp1r10	9	0.416666666667
Ppp2ca	1	0.0
Ppp2r1a	12	0.424242424242
Ppp2r2d	3	1.0
Ppp3cb	1	0.0
Ppp3cc	2	0.0
Ppp4c	1	0.0
Ppp5c	5	0.1
Ppp6c	1	0.0
Prdm1	1	0.0
Preb	2	0.0
Prkaa1	1	0.0
Prkaca	3	0.333333333333
Prkcb	1	0.0
Prkcg	1	0.0
Prmt5	1	0.0
ProSAPiP1	1	0.0
Prpf4	1	0.0
Prpf8	52	0.053544494721
Psma2	5	0.0
Psmb4	1	0.0
Psmc3	1	0.0
Psmc3ip	1	0.0
Psmc5	1	0.0
Psmc6	1	0.0
Psmd1	1	0.0
Psmd14	2	0.0
Psmd4	1	0.0
Pstpip1	1	0.0
Pth1r	1	0.0
Ptk2	3	0.0
Ptk2b	2	0.0
Ptpn12	1	0.0
Ptpn6	1	0.0
Pttg1	1	0.0
Pwp1	1	0.0
QARS	28	0.0873015873016
QDPR	2	0.0
QKI	20	0.542105263158
QPCT	1	0.0
QPCTL	3	0.0
QPRT	3	0.333333333333
QRFPR	1	0.0
QRICH1	2	1.0
QRICH2	6	0.0
QRSL1	2	0.0
QSER1	2	1.0
QSOX1	1	0.0
QSOX2	1	0.0
QTRT1	6	0.0
QTRTD1	1	0.0
RAB10	11	0.127272727273
RAB11A	13	0.179487179487
RAB11B	6	0.333333333333
RAB11FIP1	8	0.4
RAB11FIP2	15	0.153846153846
RAB11FIP3	4	0.166666666667
RAB11FIP4	7	0.6
RAB11FIP5	10	0.428571428571
RAB12	1	0.0
RAB13	2	1.0
RAB14	2	0.0
RAB15	1	0.0
RAB17	3	0.0
RAB18	5	0.7
RAB1A	21	0.0809523809524
RAB1B	5	0.3
RAB20	1	0.0
RAB21	1	0.0
RAB22A	6	0.533333333333
